Lemma,SFI rank,Standard Frequency Index,Adjusted Frequency per Million,,,,,,,,,,,,,,,,,
the,1,87.85,60910,,,,,,,,,,,,,,,,,
deep,839,60.54,113,deeper,deepest,deeps,,,,,,,,,,,,,,
except,840,60.54,113,excepts,excepted,excepting,,,,,,,,,,,,,,
clean,841,60.54,113,cleans,cleaned,cleaning,cleanings,,,,,,,,,,,,,
tend,842,60.54,113,tends,tended,tending,,,,,,,,,,,,,,
advance,843,60.54,113,advances,advanced,advancing,,,,,,,,,,,,,,
fill,844,60.53,113,fills,filled,filling,fillings,,,,,,,,,,,,,
star,845,60.52,113,stars,starred,starring,,,,,,,,,,,,,,
network,846,60.50,112,networks,networked,networking,,,,,,,,,,,,,,
generally,847,60.50,112,,,,,,,,,,,,,,,,,
operation,848,60.49,112,operations,,,,,,,,,,,,,,,,
match,849,60.47,111,matches,matched,matching,,,,,,,,,,,,,,
avoid,850,60.47,111,avoids,avoided,avoiding,,,,,,,,,,,,,,
seat,851,60.45,111,seats,seated,seating,,,,,,,,,,,,,,
throw,852,60.45,111,throws,threw,throwing,thrown,,,,,,,,,,,,,
task,853,60.44,111,tasks,tasked,tasking,,,,,,,,,,,,,,
normal,854,60.43,110,normals,,,,,,,,,,,,,,,,
goal,855,60.42,110,goals,,,,,,,,,,,,,,,,
associate,856,60.42,110,associates,associated,associating,,,,,,,,,,,,,,
blue,857,60.41,110,blues,blued,bluing,bluer,bluest,,,,,,,,,,,,
positive,858,60.40,110,positives,,,,,,,,,,,,,,,,
option,859,60.40,110,options,,,,,,,,,,,,,,,,
box,860,60.39,109,boxes,boxed,boxing,,,,,,,,,,,,,,
huge,861,60.39,109,huger,hugest,,,,,,,,,,,,,,,
message,862,60.39,109,messages,messaged,messaging,,,,,,,,,,,,,,
instance,863,60.38,109,instances,instanced,instancing,,,,,,,,,,,,,,
style,864,60.38,109,styles,styled,styling,,,,,,,,,,,,,,
refer,865,60.37,109,refers,referred,referring,refered,refering,,,,,,,,,,,,
cold,866,60.36,109,colder,coldest,colds,,,,,,,,,,,,,,
push,867,60.36,109,pushes,pushed,pushing,,,,,,,,,,,,,,
quarter,868,60.36,109,quarters,quartered,quartering,,,,,,,,,,,,,,
assume,869,60.34,108,assumes,assumed,assuming,,,,,,,,,,,,,,
baby,870,60.33,108,babies,babied,babying,,,,,,,,,,,,,,
successful,871,60.32,108,,,,,,,,,,,,,,,,,
sing,872,60.32,108,sings,sang,singing,sung,,,,,,,,,,,,,
doubt,873,60.32,108,doubts,doubted,doubting,,,,,,,,,,,,,,
competition,874,60.32,108,competitions,,,,,,,,,,,,,,,,
theory,875,60.31,108,theories,,,,,,,,,,,,,,,,
propose,876,60.31,107,proposes,proposed,proposing,,,,,,,,,,,,,,
reference,877,60.30,107,references,referenced,referencing,,,,,,,,,,,,,,
argument,878,60.30,107,arguments,,,,,,,,,,,,,,,,
adult,879,60.30,107,adults,,,,,,,,,,,,,,,,
fly,880,60.30,107,flies,flew,flying,flown,,,,,,,,,,,,,
document,881,60.29,107,documents,documented,documenting,,,,,,,,,,,,,,
pattern,882,60.29,107,patterns,patterned,patterning,,,,,,,,,,,,,,
application,883,60.28,107,applications,,,,,,,,,,,,,,,,
hot,884,60.28,107,hots,hotter,hottest,,,,,,,,,,,,,,
obviously,885,60.28,107,,,,,,,,,,,,,,,,,
unclear,886,60.27,106,,,,,,,,,,,,,,,,,
bill,887,60.27,106,bills,billed,billing,,,,,,,,,,,,,,
search,888,60.26,106,searches,searched,searching,,,,,,,,,,,,,,
separate,889,60.26,106,separates,separated,separating,,,,,,,,,,,,,,
central,890,60.26,106,centrals,,,,,,,,,,,,,,,,
career,891,60.25,106,careers,careered,careering,,,,,,,,,,,,,,
anyway,892,60.25,106,anyways,,,,,,,,,,,,,,,,
speech,893,60.24,106,speeches,,,,,,,,,,,,,,,,
dog,894,60.24,106,dogs,dogged,dogging,,,,,,,,,,,,,,
officer,895,60.24,106,officers,officered,officering,,,,,,,,,,,,,,
throughout,896,60.24,106,,,,,,,,,,,,,,,,,
oil,897,60.22,105,oils,oiled,oiling,,,,,,,,,,,,,,
dress,898,60.21,105,dresses,dressed,dressing,,,,,,,,,,,,,,
profit,899,60.21,105,profits,profited,profiting,,,,,,,,,,,,,,
guess,900,60.20,105,guesses,guessed,guessing,,,,,,,,,,,,,,
fun,901,60.20,105,,,,,,,,,,,,,,,,,
protect,902,60.20,105,protects,protected,protecting,,,,,,,,,,,,,,
resource,903,60.19,105,resources,resourced,resourcing,,,,,,,,,,,,,,
science,904,60.19,104,sciences,,,,,,,,,,,,,,,,
disease,905,60.19,104,diseases,diseased,,,,,,,,,,,,,,,
balance,906,60.18,104,balances,balanced,balancing,,,,,,,,,,,,,,
damage,907,60.18,104,damages,damaged,damaging,,,,,,,,,,,,,,
basis,908,60.18,104,,,,,,,,,,,,,,,,,
author,909,60.17,104,authors,authored,authoring,,,,,,,,,,,,,,
basic,910,60.17,104,basics,,,,,,,,,,,,,,,,
encourage,911,60.16,104,encourages,encouraged,encouraging,,,,,,,,,,,,,,
hair,912,60.15,104,hairs,haired,,,,,,,,,,,,,,,
male,913,60.15,103,males,,,,,,,,,,,,,,,,
operate,914,60.14,103,operates,operated,operating,,,,,,,,,,,,,,
reflect,915,60.14,103,reflects,reflected,reflecting,,,,,,,,,,,,,,
exercise,916,60.13,103,exercises,exercised,exercising,,,,,,,,,,,,,,
useful,917,60.12,103,,,,,,,,,,,,,,,,,
restaurant,918,60.12,103,restaurants,,,,,,,,,,,,,,,,
income,919,60.12,103,incomes,,,,,,,,,,,,,,,,
property,920,60.12,103,properties,,,,,,,,,,,,,,,,
previous,921,60.12,103,,,,,,,,,,,,,,,,,
dark,922,60.11,103,darker,darkest,,,,,,,,,,,,,,,
imagine,923,60.11,102,imagines,imagined,imagining,imaginings,,,,,,,,,,,,,
okay,924,60.10,102,okays,okayed,okaying,ok,,,,,,,,,,,,,
earn,925,60.09,102,earns,earned,earning,earnings,,,,,,,,,,,,,
daughter,926,60.09,102,daughters,,,,,,,,,,,,,,,,
post,927,60.08,102,posts,posted,posting,postings,,,,,,,,,,,,,
newspaper,928,60.07,102,newspapers,,,,,,,,,,,,,,,,
define,929,60.06,101,defines,defined,defining,,,,,,,,,,,,,,
conclusion,930,60.05,101,conclusions,,,,,,,,,,,,,,,,
clock,931,60.05,101,clocks,clocked,clocking,,,,,,,,,,,,,,
everybody,932,60.05,101,,,,,,,,,,,,,,,,,
weekend,933,60.04,101,weekends,weekending,,,,,,,,,,,,,,,
perform,934,60.04,101,performs,performed,performing,,,,,,,,,,,,,,
professional,935,60.04,101,professionals,,,,,,,,,,,,,,,,
mine,936,60.04,101,mines,mined,mining,,,,,,,,,,,,,,
debate,937,60.03,101,debates,debated,debating,,,,,,,,,,,,,,
memory,938,60.03,101,memories,,,,,,,,,,,,,,,,
green,939,60.03,101,greens,greened,greening,greener,greenest,,,,,,,,,,,,
song,940,60.02,101,songs,,,,,,,,,,,,,,,,
object,941,60.00,100,objects,objected,objecting,,,,,,,,,,,,,,
maintain,942,60.00,100,maintains,maintained,maintaining,,,,,,,,,,,,,,
credit,943,59.99,100,credits,credited,crediting,,,,,,,,,,,,,,
ring,944,59.99,100,rings,ringed,rang,ringing,rung,,,,,,,,,,,,
discover,945,59.97,99,discovers,discovered,discovering,,,,,,,,,,,,,,
dead,946,59.96,99,deader,deadest,,,,,,,,,,,,,,,
afternoon,947,59.96,99,afternoons,,,,,,,,,,,,,,,,
prefer,948,59.96,99,prefers,preferred,preferring,prefered,prefering,,,,,,,,,,,,
extend,949,59.95,99,extends,extended,extending,,,,,,,,,,,,,,
possibility,950,59.95,99,possibilities,,,,,,,,,,,,,,,,
direction,951,59.94,99,directions,,,,,,,,,,,,,,,,
facility,952,59.94,99,facilities,,,,,,,,,,,,,,,,
variety,953,59.92,98,varieties,,,,,,,,,,,,,,,,
daily,954,59.91,98,dailies,,,,,,,,,,,,,,,,
clothes,955,59.91,98,,,,,,,,,,,,,,,,,
screen,956,59.90,98,screens,screened,screening,screenings,,,,,,,,,,,,,
track,957,59.89,98,tracks,tracked,tracking,,,,,,,,,,,,,,
dance,958,59.89,97,dances,danced,dancing,,,,,,,,,,,,,,
completely,959,59.89,97,,,,,,,,,,,,,,,,,
female,960,59.88,97,females,,,,,,,,,,,,,,,,
responsibility,961,59.88,97,responsibilities,,,,,,,,,,,,,,,,
original,962,59.84,96,originals,,,,,,,,,,,,,,,,
sister,963,59.84,96,sisters,,,,,,,,,,,,,,,,
rock,964,59.84,96,rocks,rocked,rocking,,,,,,,,,,,,,,
dream,965,59.84,96,dreams,dreamed,dreaming,dreamt,,,,,,,,,,,,,
nor,966,59.82,96,,,,,,,,,,,,,,,,,
university,967,59.82,96,universities,,,,,,,,,,,,,,,,
easily,968,59.81,96,,,,,,,,,,,,,,,,,
agency,969,59.81,96,agencies,,,,,,,,,,,,,,,,
dollar,970,59.80,96,dollars,,,,,,,,,,,,,,,,
garden,971,59.79,95,gardens,gardened,gardening,,,,,,,,,,,,,,
fix,972,59.79,95,fixes,fixed,fixing,fixings,,,,,,,,,,,,,
ahead,973,59.78,95,,,,,,,,,,,,,,,,,
cross,974,59.78,95,crosses,crossed,crossing,crossings,,,,,,,,,,,,,
yeah,975,59.77,95,,,,,,,,,,,,,,,,,
weight,976,59.74,94,weights,weighted,weighting,weightings,,,,,,,,,,,,,
legal,977,59.72,94,,,,,,,,,,,,,,,,,
proposal,978,59.71,94,proposals,,,,,,,,,,,,,,,,
version,979,59.71,94,versions,versioned,,,,,,,,,,,,,,,
conversation,980,59.71,93,conversations,,,,,,,,,,,,,,,,
somebody,981,59.70,93,,,,,,,,,,,,,,,,,
pound,982,59.69,93,pounds,pounded,pounding,poundings,,,,,,,,,,,,,
magazine,983,59.69,93,magazines,,,,,,,,,,,,,,,,
shape,984,59.69,93,shapes,shaped,shaping,,,,,,,,,,,,,,
sea,985,59.68,93,seas,,,,,,,,,,,,,,,,
immediately,986,59.67,93,,,,,,,,,,,,,,,,,
welcome,987,59.67,93,welcomes,welcomed,welcoming,,,,,,,,,,,,,,
smile,988,59.67,93,smiles,smiled,smiling,,,,,,,,,,,,,,
communication,989,59.67,93,communications,,,,,,,,,,,,,,,,
agent,990,59.65,92,agents,,,,,,,,,,,,,,,,
traditional,991,59.65,92,,,,,,,,,,,,,,,,,
replace,992,59.64,92,replaces,replaced,replacing,,,,,,,,,,,,,,
judge,993,59.64,92,judges,judged,judging,,,,,,,,,,,,,,
herself,994,59.63,92,,,,,,,,,,,,,,,,,
suddenly,995,59.63,92,,,,,,,,,,,,,,,,,
generation,996,59.63,92,generations,,,,,,,,,,,,,,,,
estimate,997,59.63,92,estimates,estimated,estimating,,,,,,,,,,,,,,
favorite,998,59.62,92,favorites,favourite,favourites,,,,,,,,,,,,,,
difficulty,999,59.62,92,difficulties,,,,,,,,,,,,,,,,
purchase,1000,59.61,91,purchases,purchased,purchasing,,,,,,,,,,,,,,
shoot,1001,59.60,91,shoots,shooting,shootings,,,,,,,,,,,,,,
announce,1002,59.60,91,announces,announced,announcing,,,,,,,,,,,,,,
unless,1003,59.60,91,,,,,,,,,,,,,,,,,
independent,1004,59.59,91,independents,,,,,,,,,,,,,,,,
recommend,1005,59.58,91,recommends,recommended,recommending,,,,,,,,,,,,,,
survey,1006,59.58,91,surveys,surveyed,surveying,,,,,,,,,,,,,,
majority,1007,59.58,91,majorities,,,,,,,,,,,,,,,,
stick,1008,59.57,91,sticks,stuck,sticking,,,,,,,,,,,,,,
request,1009,59.56,90,requests,requested,requesting,,,,,,,,,,,,,,
rich,1010,59.54,90,richer,richest,,,,,,,,,,,,,,,
wind,1011,59.54,90,winds,winded,winding,,,,,,,,,,,,,,
none,1012,59.53,90,,,,,,,,,,,,,,,,,
exchange,1013,59.52,90,exchanges,exchanged,exchanging,,,,,,,,,,,,,,
budget,1014,59.51,89,budgets,budgeted,budgeting,,,,,,,,,,,,,,
famous,1015,59.51,89,,,,,,,,,,,,,,,,,
blood,1016,59.51,89,bloods,blooded,blooding,,,,,,,,,,,,,,
appropriate,1017,59.51,89,appropriates,appropriated,appropriating,,,,,,,,,,,,,,
block,1018,59.51,89,blocks,blocked,blocking,,,,,,,,,,,,,,
warm,1019,59.50,89,warms,warmed,warming,warmer,warmest,,,,,,,,,,,,
count,1020,59.50,89,counts,counted,counting,,,,,,,,,,,,,,
scene,1021,59.50,89,scenes,,,,,,,,,,,,,,,,
writer,1022,59.49,89,writers,,,,,,,,,,,,,,,,
content,1023,59.49,89,contents,contented,contenting,,,,,,,,,,,,,,
prevent,1024,59.48,89,prevents,prevented,preventing,,,,,,,,,,,,,,
safe,1025,59.47,89,safer,safest,,,,,,,,,,,,,,,
invite,1026,59.47,88,invites,invited,inviting,,,,,,,,,,,,,,
mix,1027,59.46,88,mixes,mixed,mixing,,,,,,,,,,,,,,
element,1028,59.45,88,elements,,,,,,,,,,,,,,,,
effective,1029,59.45,88,,,,,,,,,,,,,,,,,
correct,1030,59.45,88,corrects,corrected,correcting,,,,,,,,,,,,,,
medical,1031,59.43,88,medicals,,,,,,,,,,,,,,,,
admit,1032,59.42,88,admits,admitting,admitted,,,,,,,,,,,,,,
beat,1033,59.42,87,beats,beating,beaten,beatings,,,,,,,,,,,,,
telephone,1034,59.42,87,telephones,telephoned,telephoning,,,,,,,,,,,,,,
copy,1035,59.41,87,copies,copied,copying,,,,,,,,,,,,,,
committee,1036,59.40,87,committees,,,,,,,,,,,,,,,,
aware,1037,59.40,87,,,,,,,,,,,,,,,,,
advice,1038,59.40,87,advices,,,,,,,,,,,,,,,,
handle,1039,59.39,87,handles,handled,handling,,,,,,,,,,,,,,
glass,1040,59.39,87,glasses,glassed,glassing,,,,,,,,,,,,,,
trial,1041,59.38,87,trials,trialed,trialing,trialled,trialling,,,,,,,,,,,,
stress,1042,59.38,87,stresses,stressed,,,,,,,,,,,,,,,
radio,1043,59.37,86,radios,radioed,,,,,,,,,,,,,,,
administration,1044,59.36,86,administrations,,,,,,,,,,,,,,,,
complex,1045,59.36,86,complexes,,,,,,,,,,,,,,,,
text,1046,59.35,86,texts,,,,,,,,,,,,,,,,
context,1047,59.35,86,contexts,,,,,,,,,,,,,,,,
ride,1048,59.34,86,rides,rode,riding,ridden,,,,,,,,,,,,,
directly,1049,59.34,86,,,,,,,,,,,,,,,,,
heavy,1050,59.34,86,heavies,heavier,heaviest,,,,,,,,,,,,,,
remove,1051,59.33,86,removes,removed,removing,,,,,,,,,,,,,,
conduct,1052,59.33,86,conducts,conducted,conducting,,,,,,,,,,,,,,
equipment,1053,59.33,86,equipments,,,,,,,,,,,,,,,,
otherwise,1054,59.33,86,,,,,,,,,,,,,,,,,
title,1055,59.32,86,titles,titled,titling,,,,,,,,,,,,,,
extra,1056,59.31,85,extras,,,,,,,,,,,,,,,,
executive,1057,59.31,85,executives,,,,,,,,,,,,,,,,
chair,1058,59.31,85,chairs,chaired,chairing,,,,,,,,,,,,,,
expensive,1059,59.31,85,,,,,,,,,,,,,,,,,
sample,1060,59.30,85,samples,sampled,sampling,samplings,,,,,,,,,,,,,
sex,1061,59.30,85,sexes,,,,,,,,,,,,,,,,
deliver,1062,59.29,85,delivers,delivered,delivering,,,,,,,,,,,,,,
video,1063,59.29,85,videos,videoed,,,,,,,,,,,,,,,
connection,1064,59.29,85,connections,connexion,connexions,,,,,,,,,,,,,,
primary,1065,59.28,85,primaries,,,,,,,,,,,,,,,,
weather,1066,59.27,85,weathers,weathered,weathering,,,,,,,,,,,,,,
collect,1067,59.27,84,collects,collected,collecting,,,,,,,,,,,,,,
inform,1068,59.25,84,informs,informed,informing,,,,,,,,,,,,,,
principle,1069,59.25,84,principles,principled,,,,,,,,,,,,,,,
straight,1070,59.24,84,straighter,straightest,,,,,,,,,,,,,,,
appeal,1071,59.24,84,appeals,appealed,appealing,,,,,,,,,,,,,,
highly,1072,59.24,84,,,,,,,,,,,,,,,,,
trust,1073,59.24,84,trusts,trusted,trusting,,,,,,,,,,,,,,
wonderful,1074,59.23,84,,,,,,,,,,,,,,,,,
flat,1075,59.23,84,flats,flatted,flatting,,,,,,,,,,,,,,
absolutely,1076,59.22,84,,,,,,,,,,,,,,,,,
flow,1077,59.22,84,flows,flowed,flowing,,,,,,,,,,,,,,
fair,1078,59.22,84,fairs,faired,fairing,fairer,fairest,,,,,,,,,,,,
additional,1079,59.21,83,,,,,,,,,,,,,,,,,
responsible,1080,59.21,83,,,,,,,,,,,,,,,,,
farm,1081,59.20,83,farms,farmed,farming,,,,,,,,,,,,,,
collection,1082,59.20,83,collections,,,,,,,,,,,,,,,,
hang,1083,59.19,83,hangs,hung,hanging,hanged,hangings,,,,,,,,,,,,
negative,1084,59.18,83,negatives,,,,,,,,,,,,,,,,
band,1085,59.18,83,bands,banded,,,,,,,,,,,,,,,
relative,1086,59.17,83,relatives,,,,,,,,,,,,,,,,
tour,1087,59.17,83,tours,toured,touring,,,,,,,,,,,,,,
alternative,1088,59.17,83,alternatives,,,,,,,,,,,,,,,,
software,1089,59.17,83,,,,,,,,,,,,,,,,,
pair,1090,59.16,82,pairs,paired,pairing,pairings,,,,,,,,,,,,,
ship,1091,59.16,82,ships,shipped,shipping,,,,,,,,,,,,,,
attitude,1092,59.14,82,attitudes,,,,,,,,,,,,,,,,
cheap,1093,59.14,82,cheaper,cheapest,,,,,,,,,,,,,,,
double,1094,59.14,82,doubles,doubled,doubling,,,,,,,,,,,,,,
leg,1095,59.13,82,legs,legged,legging,leggings,,,,,,,,,,,,,
observe,1096,59.13,82,observes,observed,observing,,,,,,,,,,,,,,
sentence,1097,59.13,82,sentences,sentenced,sentencing,,,,,,,,,,,,,,
print,1098,59.12,82,prints,printed,printing,printings,,,,,,,,,,,,,
progress,1099,59.12,82,progresses,progressed,progressing,,,,,,,,,,,,,,
truth,1100,59.11,82,truths,,,,,,,,,,,,,,,,
nobody,1101,59.11,82,nobodies,,,,,,,,,,,,,,,,
examine,1102,59.10,81,examines,examined,examining,,,,,,,,,,,,,,
lay,1103,59.10,81,lays,laid,laying,,,,,,,,,,,,,,
speed,1104,59.09,81,speeds,sped,speeded,speeding,,,,,,,,,,,,,
politics,1105,59.09,81,,,,,,,,,,,,,,,,,
reply,1106,59.08,81,replies,replied,replying,,,,,,,,,,,,,,
display,1107,59.08,81,displays,displayed,displaying,,,,,,,,,,,,,,
transfer,1108,59.08,81,transfers,transferred,transferring,transfering,,,,,,,,,,,,,
perfect,1109,59.07,81,perfects,perfected,perfecting,,,,,,,,,,,,,,
slightly,1110,59.07,81,,,,,,,,,,,,,,,,,
overall,1111,59.07,81,,,,,,,,,,,,,,,,,
intend,1112,59.06,80,intends,intended,intending,,,,,,,,,,,,,,
user,1113,59.05,80,users,,,,,,,,,,,,,,,,
respond,1114,59.05,80,responds,responded,responding,,,,,,,,,,,,,,
dinner,1115,59.04,80,dinners,,,,,,,,,,,,,,,,
slow,1116,59.04,80,slows,slowed,slowing,slower,slowest,,,,,,,,,,,,
regular,1117,59.04,80,regulars,,,,,,,,,,,,,,,,
physical,1118,59.04,80,physicals,,,,,,,,,,,,,,,,
apart,1119,59.02,80,,,,,,,,,,,,,,,,,
suit,1120,59.01,80,suits,suited,suiting,,,,,,,,,,,,,,
federal,1121,59.01,80,federals,,,,,,,,,,,,,,,,
reveal,1122,59.01,80,reveals,revealed,revealing,revealled,revealling,,,,,,,,,,,,
percentage,1123,59.00,79,percentages,,,,,,,,,,,,,,,,
peace,1124,58.99,79,peaces,,,,,,,,,,,,,,,,
status,1125,58.99,79,,,,,,,,,,,,,,,,,
crime,1126,58.98,79,crimes,,,,,,,,,,,,,,,,
decline,1127,58.97,79,declines,declined,declining,,,,,,,,,,,,,,
decade,1128,58.97,79,decades,,,,,,,,,,,,,,,,
launch,1129,58.97,79,launches,launched,launching,,,,,,,,,,,,,,
warn,1130,58.96,79,warns,warned,warning,warnings,,,,,,,,,,,,,
consumer,1131,58.96,79,consumers,,,,,,,,,,,,,,,,
favor,1132,58.96,79,favors,favored,favoring,favour,favours,favoured,favouring,,,,,,,,,,
dry,1133,58.95,78,dries,dried,drying,drier,driest,,,,,,,,,,,,
partner,1134,58.95,78,partners,partnered,partnering,,,,,,,,,,,,,,
institution,1135,58.95,78,institutions,,,,,,,,,,,,,,,,
spot,1136,58.94,78,spots,spotted,spotting,,,,,,,,,,,,,,
horse,1137,58.94,78,horses,horsed,horsing,,,,,,,,,,,,,,
eventually,1138,58.93,78,,,,,,,,,,,,,,,,,
heat,1139,58.93,78,heats,heated,heating,,,,,,,,,,,,,,
excite,1140,58.92,78,excites,excited,exciting,,,,,,,,,,,,,,
reader,1141,58.92,78,readers,,,,,,,,,,,,,,,,
importance,1142,58.91,78,,,,,,,,,,,,,,,,,
distance,1143,58.90,78,distances,distanced,distancing,,,,,,,,,,,,,,
guide,1144,58.90,78,guides,guided,guiding,,,,,,,,,,,,,,
grant,1145,58.90,78,grants,granted,granting,,,,,,,,,,,,,,
taxi,1146,58.89,77,taxis,taxiing,taxies,,,,,,,,,,,,,,
feed,1147,58.89,77,feeds,fed,feeding,feedings,,,,,,,,,,,,,
pain,1148,58.89,77,pains,pained,paining,,,,,,,,,,,,,,
sector,1149,58.87,77,sectors,,,,,,,,,,,,,,,,
mistake,1150,58.87,77,mistakes,mistook,mistaking,,,,,,,,,,,,,,
ensure,1151,58.86,77,ensures,ensured,ensuring,,,,,,,,,,,,,,
satisfy,1152,58.85,77,satisfies,satisfied,satisfying,,,,,,,,,,,,,,
chief,1153,58.85,77,chiefs,,,,,,,,,,,,,,,,
cool,1154,58.85,77,cools,cooled,cooling,coolest,,,,,,,,,,,,,
expert,1155,58.84,77,experts,,,,,,,,,,,,,,,,
wave,1156,58.84,77,waves,waved,waving,,,,,,,,,,,,,,
south,1157,58.84,77,,,,,,,,,,,,,,,,,
labor,1158,58.83,76,labors,labored,laboring,labour,labours,laboured,labouring,,,,,,,,,,
surface,1159,58.83,76,surfaces,surfaced,surfacing,,,,,,,,,,,,,,
library,1160,58.82,76,libraries,,,,,,,,,,,,,,,,
excellent,1161,58.81,76,,,,,,,,,,,,,,,,,
edge,1162,58.81,76,edges,edged,edging,,,,,,,,,,,,,,
camp,1163,58.81,76,camps,camped,camping,,,,,,,,,,,,,,
audience,1164,58.80,76,audiences,,,,,,,,,,,,,,,,
lift,1165,58.80,76,lifts,lifted,lifting,,,,,,,,,,,,,,
procedure,1166,58.79,76,procedures,,,,,,,,,,,,,,,,
email,1167,58.79,76,emails,emailed,emailing,,,,,,,,,,,,,,
global,1168,58.79,76,,,,,,,,,,,,,,,,,
struggle,1169,58.79,76,struggles,struggled,struggling,,,,,,,,,,,,,,
advertise,1170,58.77,75,advertises,advertised,advertising,advertize,advertizes,advertized,advertizing,,,,,,,,,,
select,1171,58.76,75,selects,selected,selecting,,,,,,,,,,,,,,
surround,1172,58.75,75,surrounds,surrounded,surrounding,surroundings,,,,,,,,,,,,,
extent,1173,58.74,75,extents,,,,,,,,,,,,,,,,
river,1174,58.73,75,rivers,,,,,,,,,,,,,,,,
annual,1175,58.73,75,annuals,,,,,,,,,,,,,,,,
fully,1176,58.73,75,,,,,,,,,,,,,,,,,
contrast,1177,58.72,75,contrasts,contrasted,contrasting,,,,,,,,,,,,,,
roll,1178,58.71,74,rolls,rolled,rolling,,,,,,,,,,,,,,
reality,1179,58.71,74,realities,,,,,,,,,,,,,,,,
photograph,1180,58.70,74,photographs,photographed,photographing,,,,,,,,,,,,,,
artist,1181,58.69,74,artists,,,,,,,,,,,,,,,,
conflict,1182,58.69,74,conflicts,conflicted,conflicting,,,,,,,,,,,,,,
entire,1183,58.69,74,,,,,,,,,,,,,,,,,
presence,1184,58.69,74,presences,,,,,,,,,,,,,,,,
crowd,1185,58.69,74,crowds,crowded,crowding,,,,,,,,,,,,,,
corner,1186,58.69,74,corners,cornered,cornering,,,,,,,,,,,,,,
gas,1187,58.69,74,gases,gassed,gassing,gasses,,,,,,,,,,,,,
shift,1188,58.68,74,shifts,shifted,shifting,,,,,,,,,,,,,,
net,1189,58.68,74,nets,netted,netting,,,,,,,,,,,,,,
category,1190,58.68,74,categories,,,,,,,,,,,,,,,,
secretary,1191,58.68,74,secretaries,,,,,,,,,,,,,,,,
defense,1192,58.68,74,defenses,defence,defences,,,,,,,,,,,,,,
quick,1193,58.67,74,quicker,quickest,,,,,,,,,,,,,,,
cook,1194,58.67,74,cooks,cooked,cooking,,,,,,,,,,,,,,
spread,1195,58.66,73,spreads,spreading,,,,,,,,,,,,,,,
nuclear,1196,58.66,73,,,,,,,,,,,,,,,,,
scale,1197,58.66,73,scales,scaled,scaling,,,,,,,,,,,,,,
driver,1198,58.66,73,drivers,,,,,,,,,,,,,,,,
ball,1199,58.65,73,balls,balled,balling,,,,,,,,,,,,,,
cry,1200,58.64,73,cries,cried,crying,,,,,,,,,,,,,,
introduction,1201,58.63,73,introductions,,,,,,,,,,,,,,,,
requirement,1202,58.63,73,requirements,,,,,,,,,,,,,,,,
north,1203,58.62,73,,,,,,,,,,,,,,,,,
confirm,1204,58.62,73,confirms,confirmed,confirming,,,,,,,,,,,,,,
senior,1205,58.60,72,seniors,,,,,,,,,,,,,,,,
photo,1206,58.59,72,photos,,,,,,,,,,,,,,,,
refuse,1207,58.59,72,refuses,refused,refusing,,,,,,,,,,,,,,
transport,1208,58.58,72,transports,transported,transporting,,,,,,,,,,,,,,
emerge,1209,58.58,72,emerges,emerged,emerging,,,,,,,,,,,,,,
map,1210,58.58,72,maps,mapped,mapping,mappings,,,,,,,,,,,,,
concept,1211,58.58,72,concepts,,,,,,,,,,,,,,,,
island,1212,58.57,72,islands,islanded,islanding,,,,,,,,,,,,,,
reform,1213,58.57,72,reforms,reformed,reforming,,,,,,,,,,,,,,
neither,1214,58.57,72,,,,,,,,,,,,,,,,,
football,1215,58.56,72,footballs,,,,,,,,,,,,,,,,
survive,1216,58.56,72,survives,survived,surviving,,,,,,,,,,,,,,
flight,1217,58.55,72,flights,,,,,,,,,,,,,,,,
left,1218,58.55,72,lefts,,,,,,,,,,,,,,,,
solve,1219,58.54,72,solves,solved,solving,,,,,,,,,,,,,,
neighbor,1220,58.54,72,neighbors,neighbored,neighboring,neighbour,neighbours,neighboured,neighbouring,,,,,,,,,,
background,1221,58.54,71,backgrounds,,,,,,,,,,,,,,,,
technique,1222,58.54,71,techniques,,,,,,,,,,,,,,,,
traffic,1223,58.54,71,traffics,trafficked,trafficking,traffick,trafficks,,,,,,,,,,,,
improvement,1224,58.53,71,improvements,,,,,,,,,,,,,,,,
tool,1225,58.52,71,tools,tooled,tooling,,,,,,,,,,,,,,
consequence,1226,58.52,71,consequences,,,,,,,,,,,,,,,,
circumstance,1227,58.52,71,circumstances,,,,,,,,,,,,,,,,
smoke,1228,58.52,71,smokes,smoked,smoking,,,,,,,,,,,,,,
reaction,1229,58.52,71,reactions,,,,,,,,,,,,,,,,
rain,1230,58.52,71,rains,rained,raining,,,,,,,,,,,,,,
busy,1231,58.51,71,busies,busied,busying,busier,busiest,,,,,,,,,,,,
lesson,1232,58.51,71,lessons,,,,,,,,,,,,,,,,
brain,1233,58.50,71,brains,brained,braining,,,,,,,,,,,,,,
mass,1234,58.50,71,masses,massed,massing,,,,,,,,,,,,,,
funny,1235,58.49,71,funnier,funniest,,,,,,,,,,,,,,,
contribute,1236,58.49,71,contributes,contributed,contributing,,,,,,,,,,,,,,
failure,1237,58.49,71,failures,,,,,,,,,,,,,,,,
schedule,1238,58.48,71,schedules,scheduled,scheduling,,,,,,,,,,,,,,
speaker,1239,58.48,70,speakers,,,,,,,,,,,,,,,,
bottom,1240,58.47,70,bottoms,bottomed,bottoming,,,,,,,,,,,,,,
